word,reading,meanings,level,example_ja,example_en
図る,はかる,to plot; to attempt; to plan; to take in; to deceive; to devise; to design; to refer A to B,N1,彼らと協力して世界平和を図る。,I am working with them towards world peace.
吹奏,すいそう,playing wind instruments,N1,彼は吹奏楽団に所属しています。,He belongs to the brass band.
垂れる,たれる,to hang; to droop; to drop; to lower; to pull down; to dangle; to sag; to drip; to ooze; to trickle; to leave,N1,実るほど頭を垂れる稲穂かな。,The boughs that bear most hang lowest.
推進,すいしん,propulsion; driving force,N1,法案通過を推進しているロビイストは、運動資金に賄賂の金をまぎれこませました。,Lobbyists for the bill funneled bribes into a campaign fund.
推測,すいそく,guess; conjecture,N1,単なる推測だろ。,You're just guessing.
推理,すいり,reasoning; inference; mystery or detective genre (movie  novel  etc.),N1,彼は推理小説を時々読む。,He reads detective stories on occasion.
水気,すいき,1.  moisture; dampness; vapor; 2.  dropsy; edema,N1,お風呂から上がって脱衣所に入る時は、タオルでしっかり水気を拭き取りましょう。,"When you get out of the bath, dry yourself off before going into the dressing room."
水源,すいげん,source of river; fountainhead,N1,どんな川にも水源があります。,Every river has a source.
水洗,すいせん,flushing,N1,このドレスは水洗いができますか。,Is this dress washable?
水田,すいでん,(water-filled) paddy field,N1,津波が水田を押し流し、町は浸水しました。,Tsunamis swept through rice fields and flooded the towns.
粋,いき,chic; style; purity; essence,N1,彼は純粋の貴族だ。,He's a genuine aristocrat.
衰える,おとろえる,to become weak; to decline; to wear; to abate; to decay; to wither; to waste away,N1,年をとるにつれて記憶力は段々衰える。,"As we grow older, our memory becomes weaker."
遂げる,とげる,to accomplish; to achieve; to carry out,N1,一日かかってもやり遂げる。,We'll finish it if it takes us all day.
崇拝,すうはい,worship; adoration; admiration; cult,N1,アンには崇拝者が多い。,Anne has many admirers.
嵩む,かさむ,to pile up; to increase,N1,,
嵩張る,かさばる,to be bulky; to be unwieldy; to grow voluminous,N1,箱のまま持ってくると嵩張るから、袋に入れ替えて持ってきたんだ。,"The box was too big and awkward, so I put these in a bag and brought them."
数詞,すうし,numeral,N1,,
雛,ひな,young bird; chick; doll,N1,母鳥が雛に虫を持ってきた。,The mother bird brought worms for her young ones.
据える,すえる,to set (table); to lay (foundation); to place (gun); to apply (moxa),N1,彼を議長に据えることに誰も異議を唱えなかった。,Nobody argued against choosing him as chairman.
据え付ける,すえつける,to install; to equip; to mount,N1,,
裾,すそ,(trouser) cuff; (skirt) hem; cut edge of a hairdo; foot of mountain,N1,山裾に古城があります。,There is an old castle at the foot of the mountain.
澄ます,すます,to clear; to make clear; to be unruffled; to look unconcerned; to look demure; look prim; put on airs,N1,,
世,よ,world; society; age; generation,N1,世論に聞け。,Heed public opinion.
世辞,せじ,flattery; compliment,N1,お世辞がお上手ね。,You flatter me.
世帯,せたい,household,N1,火事で４世帯が焼死した。,Four families were killed in the fire.
世代,せだい,generation; the world; the age,N1,トムは私と同世代よ。,Tom and I are the same generation.
世論,せろん,public opinion,N1,世論に聞け。,Heed public opinion.
是正,ぜせい,correction; revision,N1,バス通学と積極的差別是正措置などが論争の多い話題だった。,School busing and taking a proactive stance against discrimination were hotly debated topics.
是非とも,ぜひとも,by all means (with sense of not taking no for an answer),N1,是非ともそれをみたい。,I've got to see it.
制,せい,system; organization; imperial command; laws; regulation; control; government; suppression; restraint; holdin,N1,制服はあるの？,Do you have a school uniform?
制する,せいする,to control; to command; to get the better of,N1,自制するよう努めなさい。,Try to control yourself.
制裁,せいさい,restraint; sanctions; punishment,N1,組合に制裁を加えることは妥当ではない。,It is improper to impose sanctions upon the union.
制定,せいてい,enactment; establishment; creation,N1,その法律は明治時代に制定された。,The law was enacted in the Meiji era.
制服,せいふく,uniform,N1,制服はあるの？,Do you have a school uniform?
制約,せいやく,limitation; restriction; condition; constraints,N1,彼はこの新しい法律によって自由が制約を受けると感じている。,He feels this new law will restrict his freedom.
勢力,せいりょく,influence; power; might; strength; potency; force; energy,N1,彼の勢力は国中に及んでいる。,His influence extends all over the country.
姓名,せいめい,full name,N1,あなたの姓名を教えてください。,Please tell me your full name.
征服,せいふく,conquest; subjugation; overcoming,N1,彼はエベレストを征服した。,He conquered Mt. Everest.
成り立つ,なりたつ,to conclude; to consist of; to be practical (logical  feasible  viable); to hold true,N1,給料があがったので生活がどうにか成り立つ。,"Since I got a raise, I can manage."
成るべく,なるべく,as much as possible,N1,,
成る丈,なるたけ,as much as possible; if possible,N1,,
成果,せいか,results; fruits,N1,小さな親切大きな成果。,A little kindness goes a long way.
成熟,せいじゅく,maturity; ripeness,N1,人の体は三十前に成熟する。,Men get their growth before they are thirty.
成年,せいねん,majority; adult age,N1,未成年者お断り。,Adults only.
政権,せいけん,administration; political power,N1,彼の政権はきっと崩壊する。,His regime is bound to collapse.
政策,せいさく,political measures; policy,N1,彼らの政策に賛成か。,Are you in favor of their policy?
整える,ととのえる,to put in order; to get ready; to arrange; to adjust,N1,眉毛を整えると印象がぐっと良くなった。,"When I did up my eyebrows, I looked much, much better."
整然,せいぜん,orderly; regular; well-organized; trim; accurate,N1,デモ隊は整然と行進した。,The demonstrators marched in order.
整列,せいれつ,stand in a row; form a line,N1,軍隊は戦闘の配置で整列していた。,The troops were in battle array.
星座,せいざ,constellation,N1,星座は何ですか？,What is your astrological sign?
晴天,せいてん,fine weather,N1,今日は晴天です。,Today is a sunny day.
正しく,まさしく,surely; no doubt; evidently,N1,トムは正しくない。,Tom isn't correct.
正に,まさに,correctly; surely,N1,私に公正に振る舞った。,He acted fairly towards me.
正解,せいかい,correct; right; correct interpretation (answer  solution),N1,トムが正解。,Tom is correct.
正規,せいき,regular; legal; formal; established; legitimate,N1,正規表現でヌルはどのように表されるのでしょうか？,How is Null expressed as a regular expression?
正義,せいぎ,justice; right; righteousness; correct meaning,N1,彼は正義だ。,He is justice.
正常,せいじょう,normalcy; normality; normal,N1,君の脈は正常だ。,You have a regular pulse.
正当,せいとう,just; justifiable; right; due; proper; equitable; reasonable; legitimate; lawful,N1,目的は手段を正当化する。,The end justifies the means.
清々しい,すがすがしい,fresh; refreshing,N1,,
清らか,きよらか,clean; pure; chaste,N1,,
清算,せいさん,liquidation; settlement,N1,清算をお願いします。,"Check, please."
清純,せいじゅん,purity; innocence,N1,写真が暴露された後で女優の清純なイメージが汚された。,"After the pictures were revealed, the actress' clean image was tainted."
清濁,せいだく,good and evil; purity and impurity,N1,清濁あわせのむ。,Accept both good and bad.
生,き,pure; undiluted; raw; crude,N1,大学生です。,I am a university student.
生かす,いかす,to revive; to resuscitate; to make use of,N1,君を生かすも殺すも僕次第だ。,It's up to me whether I kill you or let you live!
生まれつき,うまれつき,by nature; by birth; native,N1,彼女は生まれつき弱い。,She is weak by nature.
生やす,はやす,to grow; to cultivate; to wear beard,N1,,
生育,せいいく,growth; development; breeding,N1,雨の量が作物の生育に影響するのですか。,Does the amount of rain affect the growth of crops?
生温い,なまぬるい,lukewarm; halfhearted,N1,,
生計,せいけい,livelihood; living,N1,彼は筆で生計を立てている。,He earns his bread by writing.
生死,せいし,life and death,N1,彼は生死の境をさ迷った。,He hovered between life and death.
生臭い,なまぐさい,smelling of fish or blood; fish or meat,N1,まな板が生臭いです。,The chopping board smells fishy.
生真面目,きまじめ,too serious; person who is too serious; honesty; sincerity,N1,彼女は生真面目な顔で冗談を言いました。,She told the joke with a straight face.
生身,なまみ,living flesh; flesh and blood; the quick,N1,,
生理,せいり,physiology; menses,N1,生理は順調ですか。,Is your menstruation normal?
